emp_no,first_name,last_name,title,from_date,to_date
493804,Perry,Polupanov,Staff,1995-05-02,9999-01-01
493805,Shim,Yeung,Senior Engineer,1993-01-25,9999-01-01
493808,Constantijn,Mukaidono,Senior Engineer,1987-09-11,9999-01-01
493811,Maja,Asser,Senior Engineer,1988-12-22,9999-01-01
493812,Bernardo,Brizzi,Senior Staff,1989-07-05,9999-01-01
493816,Rafail,Harbusch,Senior Staff,1988-02-24,9999-01-01
493822,Yechezkel,Chappelet,Engineer,1997-10-02,9999-01-01
493848,Nevin,Muchinsky,Senior Staff,1995-02-21,1996-09-13
493850,Volkmar,Fargier,Senior Staff,1992-07-29,9999-01-01
493850,Volkmar,Fargier,Staff,1987-07-30,1992-07-29
493854,Qunsheng,Melski,Engineer,1992-11-06,2000-11-06
493854,Qunsheng,Melski,Senior Engineer,2000-11-06,9999-01-01
493855,Fusako,Iacovou,Senior Engineer,1988-07-24,9999-01-01
493857,Alagu,Ecklund,Senior Staff,1999-01-28,2000-01-07
493857,Alagu,Ecklund,Staff,1994-01-28,1999-01-28
493862,Weiye,Radivojevic,Staff,1999-07-19,9999-01-01
493871,Nimmagadda,Butterworth,Engineer,1996-07-18,2001-07-18
493871,Nimmagadda,Butterworth,Senior Engineer,2001-07-18,9999-01-01
493872,Ugo,Tsukuda,Senior Staff,1986-04-17,9999-01-01
493893,Almudena,Ashish,Engineer,1988-03-09,1992-05-20
493894,Hairong,Comyn,Engineer,1988-05-13,1997-05-13
493894,Hairong,Comyn,Senior Engineer,1997-05-13,9999-01-01
493901,Doowon,Gischer,Senior Staff,1985-10-16,9999-01-01
493903,Takahiro,Kornyak,Senior Staff,1987-01-22,9999-01-01
493910,Marl,Swick,Engineer,1994-12-02,1999-12-02
493910,Marl,Swick,Senior Engineer,1999-12-02,9999-01-01
493916,Kristen,Jayawardene,Engineer,1988-05-24,1997-05-24
493916,Kristen,Jayawardene,Senior Engineer,1997-05-24,9999-01-01
493941,Reuven,Redmiles,Senior Staff,1985-09-05,9999-01-01
493944,Ziyad,Gulla,Assistant Engineer,1998-02-02,9999-01-01
493949,Zhenhua,Terlouw,Staff,1999-06-05,9999-01-01
493997,Adamantios,Emiris,Staff,1995-06-29,9999-01-01
493999,Arvind,Driscoll,Staff,1998-11-03,9999-01-01
494007,Ioana,Zschoche,Senior Staff,1991-08-31,9999-01-01
494007,Ioana,Zschoche,Staff,1985-08-31,1991-08-31
494008,Guadalupe,Roohalamini,Senior Staff,1998-02-09,9999-01-01
494008,Guadalupe,Roohalamini,Staff,1990-02-09,1998-02-09
494022,Froduald,Langford,Engineer,1987-08-19,1993-08-18
494022,Froduald,Langford,Senior Engineer,1993-08-18,9999-01-01
494035,Shen,Kabayashi,Senior Engineer,1987-11-27,1997-05-30
494044,Angel,Glinert,Senior Staff,1991-03-05,1998-10-16
494044,Angel,Glinert,Staff,1986-03-05,1991-03-05
494051,Katsuo,Birdsall,Technique Leader,1985-11-26,9999-01-01
494068,Kerryn,Swiss,Senior Staff,1994-05-23,9999-01-01
494068,Kerryn,Swiss,Staff,1985-05-23,1994-05-23
494070,Ghassan,Preusig,Staff,1999-10-19,9999-01-01
494078,Valery,McDermid,Engineer,1990-07-12,1995-07-12
494078,Valery,McDermid,Senior Engineer,1995-07-12,9999-01-01
494086,Zhensheng,Zobel,Staff,1987-12-09,1989-10-08
494099,Waiman,Irland,Senior Staff,1992-05-30,9999-01-01
494099,Waiman,Irland,Staff,1986-05-31,1992-05-30
494100,Morrie,Riesenhuber,Engineer,1987-12-25,1995-12-25
494100,Morrie,Riesenhuber,Senior Engineer,1995-12-25,9999-01-01
494105,Mabhin,Himler,Senior Staff,1996-10-03,9999-01-01
494105,Mabhin,Himler,Staff,1991-10-04,1996-10-03
494114,Vitaly,Danley,Engineer,1985-07-30,1991-07-30
494114,Vitaly,Danley,Senior Engineer,1991-07-30,9999-01-01
494128,Brewster,Chiodo,Senior Staff,1995-06-20,9999-01-01
494128,Brewster,Chiodo,Staff,1987-06-20,1995-06-20
494136,Florian,Edelhoff,Senior Staff,2000-04-06,9999-01-01
494136,Florian,Edelhoff,Staff,1994-04-07,2000-04-06
494149,Gully,Hoppenstand,Engineer,1997-01-01,9999-01-01
494153,Leandro,Dulin,Senior Engineer,1985-09-07,1994-12-11
494155,Byong,Schwabacher,Senior Staff,1992-11-13,9999-01-01
494155,Byong,Schwabacher,Staff,1985-11-13,1992-11-13
494156,Pohua,McFarlan,Engineer,1988-08-16,1993-08-16
494156,Pohua,McFarlan,Senior Engineer,1993-08-16,9999-01-01
494163,Ghassan,Mahnke,Engineer,1996-07-16,9999-01-01
494166,Marit,Khalid,Assistant Engineer,1998-10-02,9999-01-01
494199,Takanari,Gyimothy,Senior Staff,1995-12-02,9999-01-01
494199,Takanari,Gyimothy,Staff,1987-12-02,1995-12-02
494207,Marl,Rande,Engineer,1999-05-12,9999-01-01
494219,Ekawit,Papsdorf,Assistant Engineer,1986-10-18,1991-10-18
494219,Ekawit,Papsdorf,Engineer,1991-10-18,1996-10-17
494219,Ekawit,Papsdorf,Senior Engineer,1996-10-17,9999-01-01
494222,Masali,Perfilyeva,Senior Engineer,1985-11-07,9999-01-01
494234,Randi,Stafford,Engineer,1994-10-26,9999-01-01
494240,Tommaso,Bruckman,Senior Engineer,1987-06-13,1988-06-25
494242,Jinpo,Vesel,Assistant Engineer,1988-01-19,1989-06-10
494270,Kasturi,Jonsson,Senior Staff,1997-10-05,9999-01-01
494270,Kasturi,Jonsson,Staff,1991-10-06,1997-10-05
494273,Shahab,Rotem,Staff,1998-11-29,9999-01-01
494276,Eran,Sudbeck,Engineer,1985-04-14,1991-04-14
494276,Eran,Sudbeck,Senior Engineer,1991-04-14,2001-01-02
494282,Karlis,Kawashima,Senior Staff,1995-12-23,1999-01-02
494282,Karlis,Kawashima,Staff,1988-12-22,1995-12-23
494300,Zeljko,Oberman,Staff,1997-09-29,9999-01-01
494301,Rosalie,Beutelspacher,Assistant Engineer,1985-12-01,1992-12-01
494301,Rosalie,Beutelspacher,Engineer,1992-12-01,1999-12-02
494301,Rosalie,Beutelspacher,Senior Engineer,1999-12-02,9999-01-01
494302,Qingxiang,Polajnar,Senior Staff,1993-07-23,1999-08-05
494302,Qingxiang,Polajnar,Staff,1988-07-23,1993-07-23
494313,Sigeru,Nitta,Senior Staff,1992-12-23,2001-03-11
494313,Sigeru,Nitta,Staff,1987-12-24,1992-12-23
494316,Dekang,Merlo,Senior Staff,1987-12-24,9999-01-01
494319,Pradeep,Peha,Senior Staff,1996-11-14,9999-01-01
494319,Pradeep,Peha,Staff,1989-11-14,1996-11-14
494327,Lillian,Nitto,Assistant Engineer,1986-12-14,1991-12-14
494327,Lillian,Nitto,Engineer,1991-12-14,1996-12-13
494327,Lillian,Nitto,Senior Engineer,1996-12-13,9999-01-01
494339,Uno,Danley,Engineer,1988-01-06,1996-01-06
494339,Uno,Danley,Senior Engineer,1996-01-06,9999-01-01
494355,Koichi,Reutenauer,Assistant Engineer,1998-04-25,9999-01-01
494366,Fumiya,Taubenfeld,Senior Engineer,1996-09-18,9999-01-01
494375,Kwun,Shackell,Engineer,1987-09-03,1994-09-03
494375,Kwun,Shackell,Senior Engineer,1994-09-03,9999-01-01
494381,Isaac,Ushiama,Senior Staff,1992-11-24,9999-01-01
494381,Isaac,Ushiama,Staff,1985-11-24,1992-11-24
494392,Emdad,Ernst,Senior Staff,1999-06-11,9999-01-01
494392,Emdad,Ernst,Staff,1990-06-11,1999-06-11
494400,Yongqiao,Schicker,Staff,1999-05-03,9999-01-01
494404,Menkae,Mapelli,Senior Staff,1995-07-15,9999-01-01
494404,Menkae,Mapelli,Staff,1986-07-15,1995-07-15
494406,Vincent,Babb,Senior Staff,1986-12-22,9999-01-01
494421,Tesuro,Liedekerke,Engineer,1987-11-29,1992-11-28
494421,Tesuro,Liedekerke,Senior Engineer,1992-11-28,1996-06-10
494422,Constantine,Schwaller,Senior Staff,2000-01-26,9999-01-01
494422,Constantine,Schwaller,Staff,1991-01-26,2000-01-26
494423,Izaskun,Guenter,Senior Staff,1995-12-14,9999-01-01
494423,Izaskun,Guenter,Staff,1989-12-14,1995-12-14
494425,Mong,Heping,Senior Staff,1996-04-13,9999-01-01
494425,Mong,Heping,Staff,1987-04-14,1996-04-13
494428,Manton,Selvestrel,Senior Staff,1995-10-16,9999-01-01
494428,Manton,Selvestrel,Staff,1988-10-15,1995-10-16
494443,Dzung,Auyong,Assistant Engineer,1988-12-18,1993-12-18
494443,Dzung,Auyong,Engineer,1993-12-18,1998-12-18
494443,Dzung,Auyong,Senior Engineer,1998-12-18,9999-01-01
494456,Heon,Swen,Engineer,1988-09-03,1994-09-03
494456,Heon,Swen,Senior Engineer,1994-09-03,9999-01-01
494460,Horward,Jervis,Staff,1997-09-14,9999-01-01
494473,Aamod,Suri,Assistant Engineer,1986-07-05,1993-07-05
494473,Aamod,Suri,Engineer,1993-07-05,2000-07-05
494473,Aamod,Suri,Senior Engineer,2000-07-05,9999-01-01
494479,Anoosh,Thibadeau,Engineer,1985-03-10,1992-03-10
494479,Anoosh,Thibadeau,Senior Engineer,1992-03-10,9999-01-01
494483,Lech,Cannard,Assistant Engineer,1985-07-04,1991-07-04
494483,Lech,Cannard,Engineer,1991-07-04,1997-07-03
494483,Lech,Cannard,Senior Engineer,1997-07-03,9999-01-01
494522,Florina,Koshiba,Senior Staff,1995-12-09,9999-01-01
494522,Florina,Koshiba,Staff,1989-12-09,1995-12-09
494524,Toshiko,Jonsson,Engineer,1985-03-22,1992-03-22
494524,Toshiko,Jonsson,Senior Engineer,1992-03-22,9999-01-01
494548,Goetz,Peral,Engineer,1992-02-13,2001-02-12
494548,Goetz,Peral,Senior Engineer,2001-02-12,9999-01-01
494554,Vojin,Siksek,Senior Staff,1991-09-09,9999-01-01
494554,Vojin,Siksek,Staff,1986-09-09,1991-09-09
494574,Gudjon,Renear,Senior Engineer,1985-07-23,9999-01-01
494575,Kamran,Bresenham,Engineer,1991-12-30,1996-06-16
494583,Lalit,Stenning,Engineer,1995-04-21,9999-01-01
494585,Tomokazu,Erie,Engineer,1988-03-18,1994-03-18
494585,Tomokazu,Erie,Senior Engineer,1994-03-18,9999-01-01
494586,Youngkon,Bala,Senior Engineer,1989-05-17,9999-01-01
494587,Amstein,Bridgland,Engineer,1988-05-04,1993-05-04
494587,Amstein,Bridgland,Senior Engineer,1993-05-04,9999-01-01
494599,Gro,Chepyzhov,Engineer,1996-02-06,2001-12-05
494609,Basim,Rousseau,Technique Leader,1992-06-22,1999-04-20
494610,Arie,Mandelberg,Senior Engineer,1989-07-17,9999-01-01
494615,Qiwen,Huhdanpaa,Technique Leader,1987-02-06,1992-12-23
494616,Steve,Massonet,Engineer,1999-06-03,2001-03-05
494619,Chrisa,Beutelspacher,Engineer,2000-01-27,2000-05-17
494627,Ramalingam,Schmittgen,Engineer,1991-11-15,1996-11-14
494627,Ramalingam,Schmittgen,Senior Engineer,1996-11-14,9999-01-01
494634,Garnet,Coombs,Engineer,1991-02-19,1996-02-19
494634,Garnet,Coombs,Senior Engineer,1996-02-19,9999-01-01
494642,Yishai,Siksek,Assistant Engineer,1987-10-14,1995-10-14
494642,Yishai,Siksek,Engineer,1995-10-14,9999-01-01
494644,Steen,Langford,Engineer,1999-07-25,9999-01-01
494648,Junichi,Bahk,Senior Staff,1993-11-24,9999-01-01
494648,Junichi,Bahk,Staff,1986-11-24,1993-11-24
494662,Koldo,Wroclawski,Technique Leader,1986-04-19,1988-09-12
494692,Adamantios,Pehl,Senior Staff,1994-01-06,9999-01-01
494692,Adamantios,Pehl,Staff,1987-01-06,1994-01-06
494695,Mansur,Tanemo,Senior Staff,2000-12-07,9999-01-01
494695,Mansur,Tanemo,Staff,1993-12-07,2000-12-07
494710,Aris,Rusterholz,Senior Staff,1997-10-29,9999-01-01
494710,Aris,Rusterholz,Staff,1990-10-29,1997-10-29
494714,Shaowen,Coney,Senior Staff,1994-04-17,9999-01-01
494714,Shaowen,Coney,Staff,1988-04-17,1994-04-17
494722,Joydip,Bhattacharjee,Senior Staff,1991-10-06,9999-01-01
494722,Joydip,Bhattacharjee,Staff,1986-10-06,1991-10-06
494736,Mototsugu,Picht,Engineer,1991-07-05,1999-07-05
494736,Mototsugu,Picht,Senior Engineer,1999-07-05,9999-01-01
494743,Souichi,Thummel,Technique Leader,1988-08-07,9999-01-01
494759,Arlette,Thummel,Senior Staff,1995-11-28,9999-01-01
494759,Arlette,Thummel,Staff,1987-11-28,1995-11-28
494761,Eldridge,Ramaiah,Technique Leader,1988-03-30,2000-03-07
494763,Woody,Bazelow,Engineer,1986-10-14,1995-10-14
494763,Woody,Bazelow,Senior Engineer,1995-10-14,9999-01-01
494769,Takahiro,Peek,Senior Staff,1993-07-24,9999-01-01
494773,Masako,Zlotek,Engineer,1986-12-29,1987-03-27
494776,Bilhanan,Schmittgen,Engineer,1986-05-20,1994-05-20
494776,Bilhanan,Schmittgen,Senior Engineer,1994-05-20,9999-01-01
494783,Yunming,Swab,Senior Engineer,1986-06-11,9999-01-01
494787,Godehard,Reinhart,Engineer,1996-10-31,1998-03-15
494792,Alois,Kadhim,Engineer,1987-08-28,1995-08-28
494792,Alois,Kadhim,Senior Engineer,1995-08-28,9999-01-01
494793,Shao,Gecsei,Engineer,1997-12-07,9999-01-01
494794,Danel,Lindenbaum,Engineer,1999-05-21,9999-01-01
494798,Amabile,Openshaw,Engineer,1986-10-09,1994-10-09
494798,Amabile,Openshaw,Senior Engineer,1994-10-09,9999-01-01
494802,Irena,Domenig,Senior Engineer,1993-01-02,9999-01-01
494804,Menkae,Mandell,Senior Staff,1994-02-08,9999-01-01
494804,Menkae,Mandell,Staff,1987-02-08,1994-02-08
494807,Marc,Simkin,Senior Staff,1994-09-15,9999-01-01
494807,Marc,Simkin,Staff,1987-09-15,1994-09-15
494813,Sachio,Marwedel,Engineer,1987-02-10,1993-02-09
494813,Sachio,Marwedel,Senior Engineer,1993-02-09,9999-01-01
494815,Nirmal,Georgakopoulos,Senior Staff,2000-08-27,9999-01-01
494815,Nirmal,Georgakopoulos,Staff,1994-08-28,2000-08-27
494822,Naftaly,Luga,Senior Staff,1992-11-10,9999-01-01
494822,Naftaly,Luga,Staff,1987-11-11,1992-11-10
494832,Aloys,Wissmann,Engineer,1989-05-10,1997-05-10
494832,Aloys,Wissmann,Senior Engineer,1997-05-10,9999-01-01
494833,Francesca,Michaeli,Engineer,1991-06-17,1996-06-16
494833,Francesca,Michaeli,Senior Engineer,1996-06-16,9999-01-01
494835,Yongqiao,Compeau,Senior Staff,1995-12-31,9999-01-01
494835,Yongqiao,Compeau,Staff,1987-12-31,1995-12-31
494845,Nathan,Turnbull,Engineer,1992-08-17,1994-01-25
494853,Yechiam,Lunt,Senior Staff,2002-06-21,9999-01-01
494853,Yechiam,Lunt,Staff,1995-06-21,2002-06-21
494854,Wilmer,Ranze,Senior Staff,1997-04-19,9999-01-01
494854,Wilmer,Ranze,Staff,1992-04-19,1997-04-19
494857,Steve,Morrey,Senior Engineer,1987-09-05,1999-10-30
494860,Krassimir,Picco,Staff,1985-09-27,1987-07-18
494867,Kellie,Chenney,Engineer,1998-10-31,2000-02-17
494881,Zhongwei,Peres,Assistant Engineer,1993-08-28,1999-08-28
494881,Zhongwei,Peres,Engineer,1999-08-28,9999-01-01
494885,Demin,Eterovic,Senior Staff,1999-03-10,9999-01-01
494898,Randy,Ferriere,Senior Staff,1993-06-06,9999-01-01
494898,Randy,Ferriere,Staff,1988-06-06,1993-06-06
494899,Magy,Orlowski,Engineer,1988-07-07,1995-07-08
494899,Magy,Orlowski,Senior Engineer,1995-07-08,9999-01-01
494906,Qingxiang,Bisiani,Senior Staff,1985-04-26,9999-01-01
494909,Genta,Liedekerke,Senior Staff,1995-10-10,9999-01-01
494909,Genta,Liedekerke,Staff,1990-10-10,1995-10-10
494913,Parviz,Hitomi,Senior Engineer,2000-01-07,9999-01-01
494923,Gudjon,Pardalos,Assistant Engineer,1988-12-31,1996-01-01
494923,Gudjon,Pardalos,Engineer,1996-01-01,9999-01-01
494927,Wojceich,Rosay,Senior Engineer,1988-11-01,9999-01-01
494951,Emran,Waleschkowski,Staff,1994-01-11,9999-01-01
494958,Candido,Redmiles,Senior Staff,1985-05-28,1996-09-26
494961,Xumin,Denna,Engineer,1993-03-05,2000-03-05
494961,Xumin,Denna,Senior Engineer,2000-03-05,9999-01-01
494963,Shugo,Iisaka,Senior Staff,1996-09-30,9999-01-01
494963,Shugo,Iisaka,Staff,1988-09-30,1996-09-30
494969,Mabry,Ullian,Assistant Engineer,1987-05-30,1993-05-29
494969,Mabry,Ullian,Engineer,1993-05-29,1999-05-29
494969,Mabry,Ullian,Senior Engineer,1999-05-29,9999-01-01
494972,Hideyuki,Lally,Engineer,1991-04-30,1996-01-22
494974,Tooru,Bamford,Engineer,1996-04-12,9999-01-01
494976,Zhaofang,Asrin,Engineer,1985-04-25,1993-04-25
494976,Zhaofang,Asrin,Senior Engineer,1993-04-25,9999-01-01
495007,Moni,Borovoy,Technique Leader,1986-06-05,9999-01-01
495014,Shaz,Murtagh,Assistant Engineer,1987-06-14,1995-06-14
495014,Shaz,Murtagh,Engineer,1995-06-14,9999-01-01
495015,Ghassan,Sudbeck,Engineer,1988-01-27,1995-01-27
495015,Ghassan,Sudbeck,Senior Engineer,1995-01-27,9999-01-01
495020,Gregory,Miculan,Engineer,1989-12-28,1994-12-28
495020,Gregory,Miculan,Senior Engineer,1994-12-28,9999-01-01
495033,Gal,Halloran,Senior Staff,1998-10-16,9999-01-01
495033,Gal,Halloran,Staff,1992-10-16,1998-10-16
495042,Maja,Chenney,Technique Leader,1985-07-18,1988-09-25
495047,Tetsushi,Barbanera,Senior Staff,1993-04-28,9999-01-01
495047,Tetsushi,Barbanera,Staff,1985-04-28,1993-04-28
495052,Mihalis,Matheson,Engineer,1985-11-03,1993-11-03
495052,Mihalis,Matheson,Senior Engineer,1993-11-03,9999-01-01
495053,Yongdong,Hatcliff,Staff,1988-11-18,1995-04-02
495054,Yurii,Einsfeld,Engineer,1986-12-24,1991-12-24
495054,Yurii,Einsfeld,Senior Engineer,1991-12-24,9999-01-01
495056,Hitomi,Zwicker,Engineer,1996-04-09,2000-01-02
495058,Mabhin,Keirsey,Staff,1999-10-07,9999-01-01
495059,Barna,Quaggetto,Engineer,1987-09-13,1994-09-13
495059,Barna,Quaggetto,Senior Engineer,1994-09-13,9999-01-01
495061,Wojceich,Zirintsis,Senior Staff,2001-03-01,9999-01-01
495061,Wojceich,Zirintsis,Staff,1994-03-01,2001-03-01
495067,Shan,Penz,Senior Staff,1994-12-28,9999-01-01
495067,Shan,Penz,Staff,1986-12-28,1994-12-28
495069,Alain,Takkinen,Staff,1998-04-28,9999-01-01
495073,Toshimori,Fontan,Senior Staff,1999-05-25,9999-01-01
495073,Toshimori,Fontan,Staff,1994-05-25,1999-05-25
495087,Shaibal,Ulupinar,Senior Staff,1999-05-09,9999-01-01
495087,Shaibal,Ulupinar,Staff,1994-05-09,1999-05-09
495088,Suzette,Iisaku,Technique Leader,1986-10-24,9999-01-01
495094,Jamaludin,Rullman,Engineer,1987-03-28,1996-03-27
495094,Jamaludin,Rullman,Senior Engineer,1996-03-27,9999-01-01
495100,Uinam,Delgrange,Engineer,1985-07-09,1991-07-09
495100,Uinam,Delgrange,Senior Engineer,1991-07-09,2001-08-10
495109,Katsuo,Pfau,Senior Engineer,1985-06-27,1995-02-03
495111,Yannik,Stavenow,Engineer,1988-08-31,1997-08-31
495111,Yannik,Stavenow,Senior Engineer,1997-08-31,9999-01-01
495112,Shigeaki,Lorch,Engineer,1999-11-23,9999-01-01
495117,Hironobu,Masamoto,Senior Engineer,1987-06-09,9999-01-01
495127,Niclas,Mukaidono,Senior Staff,1995-11-16,9999-01-01
495135,Miquel,Heystek,Assistant Engineer,1996-01-28,2001-01-27
495135,Miquel,Heystek,Engineer,2001-01-27,9999-01-01
495136,Barna,Sherertz,Senior Staff,1990-02-16,9999-01-01
495144,Katsuo,Vidya,Staff,1999-07-30,9999-01-01
495164,Nahid,Krupka,Engineer,1993-08-16,2001-08-16
495164,Nahid,Krupka,Senior Engineer,2001-08-16,9999-01-01
495175,Remmert,Gini,Senior Engineer,1995-12-21,9999-01-01
495183,Dhritiman,Heping,Engineer,1987-09-07,1993-09-06
495183,Dhritiman,Heping,Senior Engineer,1993-09-06,9999-01-01
495191,Radhakrishnan,Emmart,Senior Staff,1987-10-07,9999-01-01
495192,Gadiel,Maliniak,Senior Staff,1996-08-13,9999-01-01
495192,Gadiel,Maliniak,Staff,1990-08-14,1996-08-13
495204,Arto,Yemenis,Staff,1985-05-07,1988-10-20
495206,Uri,Puoti,Engineer,1991-03-08,2000-03-07
495206,Uri,Puoti,Senior Engineer,2000-03-07,9999-01-01
495216,Jiafu,Uhrik,Senior Engineer,1986-10-30,9999-01-01
495219,Dinah,Hambrick,Senior Staff,1993-08-18,9999-01-01
495219,Dinah,Hambrick,Staff,1988-08-18,1993-08-18
495228,Ramya,Selvestrel,Senior Staff,1986-04-19,1988-01-02
495235,Gregory,Rosaz,Senior Staff,1991-04-13,9999-01-01
495235,Gregory,Rosaz,Staff,1986-04-13,1991-04-13
495236,Chirstian,Cheshire,Engineer,1988-03-12,1993-03-12
495236,Chirstian,Cheshire,Senior Engineer,1993-03-12,9999-01-01
495238,Georg,Bael,Staff,1997-06-22,9999-01-01
495245,Shahab,Teitelbaum,Engineer,1985-08-24,1991-08-24
495245,Shahab,Teitelbaum,Senior Engineer,1991-08-24,9999-01-01
495248,Baocai,Weisert,Staff,1998-07-21,9999-01-01
495249,Maren,Joslin,Senior Engineer,1993-11-05,9999-01-01
495256,Zorica,Krogh,Engineer,1986-07-14,1993-07-14
495256,Zorica,Krogh,Senior Engineer,1993-07-14,1995-02-23
495277,Shaunak,Dalphin,Assistant Engineer,1999-10-10,9999-01-01
495283,Aksel,Kaelbling,Senior Engineer,1988-03-29,9999-01-01
495287,Babette,Fontet,Senior Staff,1996-02-18,9999-01-01
495287,Babette,Fontet,Staff,1988-02-18,1996-02-18
495289,Mori,Oxenboll,Senior Staff,1999-11-21,9999-01-01
495289,Mori,Oxenboll,Staff,1990-11-21,1999-11-21
495294,Zhigen,Desikan,Engineer,1985-06-11,1993-06-11
495294,Zhigen,Desikan,Senior Engineer,1993-06-11,9999-01-01
495296,Felicidad,Rosti,Senior Staff,1992-06-06,9999-01-01
495296,Felicidad,Rosti,Staff,1985-06-06,1992-06-06
495301,Monique,Melichar,Senior Staff,1993-09-07,9999-01-01
495301,Monique,Melichar,Staff,1986-09-07,1993-09-07
495306,Junichi,Rabejac,Senior Staff,1991-07-24,1991-09-15
495317,Maia,Jiang,Senior Engineer,1988-12-12,9999-01-01
495318,Reinhard,Kornatzky,Senior Staff,1988-08-10,9999-01-01
495319,Toong,Kisuki,Engineer,1987-01-17,1993-01-16
495319,Toong,Kisuki,Senior Engineer,1993-01-16,9999-01-01
495326,Zhanqiu,Schaad,Senior Staff,1990-02-18,9999-01-01
495329,Kamakshi,Dechter,Senior Staff,1993-03-16,9999-01-01
495329,Kamakshi,Dechter,Staff,1986-03-16,1993-03-16
495353,Odysseas,Tischendorf,Engineer,1988-02-27,1994-02-26
495353,Odysseas,Tischendorf,Senior Engineer,1994-02-26,9999-01-01
495367,Arnould,Parveen,Engineer,1986-12-05,1992-12-04
495367,Arnould,Parveen,Senior Engineer,1992-12-04,9999-01-01
495370,Khalid,Bade,Senior Staff,2001-03-03,9999-01-01
495370,Khalid,Bade,Staff,1994-03-03,2001-03-03
495382,Radhia,Rattan,Engineer,1997-09-02,9999-01-01
495390,Ottavia,Albarhamtoshy,Technique Leader,1990-12-16,9999-01-01
495393,Vugranam,Perko,Engineer,1988-05-30,1996-05-30
495393,Vugranam,Perko,Senior Engineer,1996-05-30,9999-01-01
495394,Goh,Impagliazzo,Technique Leader,1987-06-21,9999-01-01
495399,Guadalupe,Gustavson,Engineer,1987-08-22,1993-08-21
495399,Guadalupe,Gustavson,Senior Engineer,1993-08-21,9999-01-01
495411,Maren,Camurati,Staff,1994-06-13,1996-02-07
495415,Tadanori,Lammel,Senior Staff,1992-01-08,9999-01-01
495415,Tadanori,Lammel,Staff,1986-01-08,1992-01-08
495426,Leon,Pellegrinelli,Senior Staff,1998-11-27,9999-01-01
495426,Leon,Pellegrinelli,Staff,1989-11-27,1998-11-27
495432,Halsur,Aloia,Senior Staff,1987-06-19,9999-01-01
495437,Shahar,Bazzichi,Engineer,1985-08-18,1991-08-18
495437,Shahar,Bazzichi,Senior Engineer,1991-08-18,9999-01-01
495458,Kristen,Przulj,Senior Staff,1996-12-22,9999-01-01
495458,Kristen,Przulj,Staff,1988-12-22,1996-12-22
495459,Leen,Genin,Senior Staff,1993-02-23,9999-01-01
495459,Leen,Genin,Staff,1985-02-23,1993-02-23
495463,Chaitali,Constantine,Engineer,1997-11-18,2000-09-05
495464,Dung,Lowrie,Engineer,1986-10-19,1993-10-19
495464,Dung,Lowrie,Senior Engineer,1993-10-19,1999-08-06
495467,Val,Schaaf,Engineer,1992-01-28,1999-01-28
495467,Val,Schaaf,Senior Engineer,1999-01-28,9999-01-01
495470,Elgin,Erev,Senior Engineer,1991-02-01,9999-01-01
495487,Perla,Kuhnemann,Senior Engineer,1988-06-21,9999-01-01
495499,Filipp,Onuegbe,Senior Staff,1997-10-29,9999-01-01
495499,Filipp,Onuegbe,Staff,1990-10-29,1997-10-29
495502,Hauke,Pearson,Assistant Engineer,1985-06-10,1993-06-10
495502,Hauke,Pearson,Engineer,1993-06-10,2001-06-10
495502,Hauke,Pearson,Senior Engineer,2001-06-10,9999-01-01
495509,Zijian,Chaudhuri,Technique Leader,1987-11-04,9999-01-01
495518,Khosrow,Magalhaes,Technique Leader,1985-03-11,9999-01-01
495522,Leif,Choobineh,Senior Staff,1999-01-31,1999-06-21
495522,Leif,Choobineh,Staff,1994-01-31,1999-01-31
495523,Kristen,Standera,Engineer,1986-09-11,1993-09-11
495523,Kristen,Standera,Senior Engineer,1993-09-11,9999-01-01
495539,Bernice,Mansanne,Technique Leader,1985-11-18,9999-01-01
495540,Shawna,Nitto,Engineer,1988-03-07,1988-08-16
495541,Huai,Szmurlo,Engineer,1985-10-31,1991-10-31
495541,Huai,Szmurlo,Senior Engineer,1991-10-31,9999-01-01
495543,Lorien,Cangellaris,Senior Staff,1994-02-24,9999-01-01
495543,Lorien,Cangellaris,Staff,1987-02-24,1994-02-24
495552,Shrikanth,Mandell,Staff,1997-10-06,9999-01-01
495566,Itzchak,Swift,Engineer,1985-08-24,1994-08-24
495566,Itzchak,Swift,Senior Engineer,1994-08-24,9999-01-01
